안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
8305,경기도,안산시,도제,경기도 안산시 단원구 중앙대로 873,경기도 안산시 단원구 고잔동 537-9번지,롯데백화점 안산점 신관 지하1층,일반음식점,일식,,Y,,,,15360,37.3173136153,126.8337659887
8306,경기도,안산시,동동국수집안산점,경기도 안산시 단원구 중앙대로 873,경기도 안산시 단원구 고잔동 537-9번지,롯데백화점 안산점 신관 지하1층,일반음식점,한식,,Y,,,,15360,37.3173136153,126.8337659887
8308,경기도,안산시,부엉이돈가스롯데백화점안산점,경기도 안산시 단원구 중앙대로 873,경기도 안산시 단원구 고잔동 537-9번지,롯데백화점 안산점 신관 지하1층,일반음식점,서양식,,Y,,,,15360,37.3173136153,126.8337659887
15199,경기도,용인시,미주참치,경기도 용인시 수지구 풍덕천로139번길 10-1,경기도 용인시 수지구 풍덕천동 709-3번지,1층,일반음식점,일식,031-262-1558,Y,,,,16837,37.3247917587,127.0961686435
4646,경기도,김포시,전주콩나물국밥,경기도 김포시 조리미로 46,경기도 김포시 사우동 325-6번지,,일반음식점,한식,0507-1331-7202,Y,,-,,10110,37.6175721070,126.7230430923
4647,경기도,성남시,저수지민물장어집,경기도 성남시 수정구 적푸리로 25,경기도 성남시 수정구 상적동 96-1번지,1층,일반음식점,기타외국식,031-723-5643,Y,,,,13443,37.4338598268,127.0835226184
4648,경기도,성남시,황제삼계탕전문점,경기도 성남시 수정구 탄천로339번길 8,경기도 성남시 수정구 사송동 649-4번지,1층,일반음식점,한식,031-723-5949,Y,,,,13446,37.4215739537,127.1153933886
4649,경기도,성남시,장성만낙지전문점,경기도 성남시 수정구 오야남로 13,경기도 성남시 수정구 오야동 301-11번지,지하1층,일반음식점,한식,031-723-6053,Y,,,,13100,37.4533411658,127.1053376967
4650,경기도,성남시,양지 생고기 식당,경기도 성남시 수정구 논골로 11,경기도 성남시 수정구 단대동 66-6번지,1층,일반음식점,기타외국식,031-743-1455,Y,,,,13141,37.4551886413,127.1603575664
4651,경기도,성남시,주식회사 장수골 화로구이,경기도 성남시 수정구 산성대로 473,경기도 성남시 수정구 단대동 69-2번지,"1층, 2층, 3층",일반음식점,기타외국식,031-748-8592,Y,,,,13143,37.4539359815,127.1604423764
4653,경기도,성남시,천수정,경기도 성남시 수정구 고산동길 7,경기도 성남시 수정구 고등동 546-1번지,,일반음식점,한식,031-751-5062,Y,,,,13444,37.4252118707,127.0954038744
4655,경기도,성남시,벌교꼬막정식남도향,경기도 성남시 수정구 헌릉로 1050,경기도 성남시 수정구 복정동 4-4번지,"2층, 3층",일반음식점,한식,031-751-5959,Y,,,,13115,37.4589451995,127.1473146305
4657,경기도,성남시,태능갈비,경기도 성남시 수정구 탄리로 61,경기도 성남시 수정구 수진동 1-2번지,1층,일반음식점,기타외국식,031-755-8818,Y,,,,13327,37.4415512486,127.1362386208
4659,경기도,성남시,마산아구,경기도 성남시 수정구 수정로136번길 4,경기도 성남시 수정구 수진동 30번지,1층,일반음식점,한식,031-756-0473,Y,,,,13327,37.4415300859,127.1352213076
4660,경기도,성남시,신찌네,경기도 성남시 수정구 헌릉로 922,경기도 성남시 수정구 복정동 198-16번지,1층,일반음식점,한식,031-756-9944,Y,,,,13114,37.4652634039,127.1353095767
4662,경기도,성남시,유정혜 등촌 샤브 칼국수,경기도 성남시 수정구 복정로 63,경기도 성남시 수정구 복정동 685-8번지,1층,일반음식점,기타외국식,031-758-5033,Y,,,,13118,37.4585297497,127.1265113751
4664,경기도,성남시,쌈촌,경기도 성남시 수정구 복정로 51,경기도 성남시 수정구 복정동 689-2번지,2층,일반음식점,한식,031-758-9276,Y,,,,13118,37.4574668308,127.1267314945
4666,경기도,성남시,홍루원,경기도 성남시 수정구 달래내로 20,경기도 성남시 수정구 금토동 272-33번지,"판교블랑쉬에2 지하1층, 1층",일반음식점,중식,031-781-3111,Y,,,,13449,37.4096349304,127.0976911260
4668,경기도,안성시,아메리카나,경기도 안성시 공도읍 정봉길 49,경기도 안성시 공도읍 승두리 7-4번지,,일반음식점,서양식,031-654-0019,Y,,,,17562,36.9959741984,127.1753797665
4670,경기도,안성시,안성(하)휴게소 한식,경기도 안성시 원곡면 경부고속도로 365,경기도 안성시 원곡면 반제리 642-6번지,,일반음식점,한식,031-655-0531,Y,,,,17557,37.0135635759,127.1447184280
4672,경기도,안성시,안성(하)휴게소 안성국밥,경기도 안성시 원곡면 경부고속도로 365,경기도 안성시 원곡면 반제리 642-6번지,,일반음식점,한식,031-655-0531,Y,,,,17557,37.0135635759,127.1447184280
4673,경기도,안성시,서안성웨딩홀,경기도 안성시 공도읍 덕봉서원로 68,경기도 안성시 공도읍 만정리 381번지,,일반음식점,한식,031-658-5300,Y,,,,17550,37.0099562684,127.1723753316
4675,경기도,안성시,약산골,경기도 안성시 인지1길 20,경기도 안성시 인지동 461번지,,일반음식점,한식,031-674-1771,Y,,,,17583,37.0049223261,127.2659671377
4677,경기도,안성시,AW웨딩홀,경기도 안성시 미양로 786-2,경기도 안성시 도기동 505-13번지,,일반음식점,한식,031-677-7800,Y,,,,17595,36.9969473188,127.2496395618
4679,경기도,안성시,79네 수육국밥,경기도 안성시 중앙로 274-16,경기도 안성시 석정동 131-26,,일반음식점,한식,,Y,,,,17578,37.0118566284,127.2580886312
2880,경기도,수원시,민스키친,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2881,경기도,수원시,게방식당 익스트레스,경기도 수원시 영통구 광교호수공원로 80,경기도 수원시 영통구 원천동 593번지 오피스텔,광교 엘리웨이 1층,일반음식점,한식,070-4348-0961,Y,,,,16514,37.2745483188,127.0607598697
2882,경기도,수원시,두레,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2883,경기도,수원시,봉추찜닭,경기도 수원시 권선구 세화로 134,경기도 수원시 권선구 서둔동 381번지,롯데몰 수원점 3층,일반음식점,한식,031-8066-1837,Y,,,,16621,37.2641013965,126.9973705173
2884,경기도,수원시,북문해물탕,경기도 수원시 장안구 정조로922번길 27,경기도 수원시 장안구 영화동 160-2번지,1층,일반음식점,한식,031-243-2441,Y,,,,16269,37.2908005983,127.0146461724
2885,경기도,수원시,콩마당,경기도 수원시 장안구 파장천로 92,경기도 수원시 장안구 파장동 328-1번지,1층,일반음식점,한식,031-254-2827,Y,,,,16202,37.3125764618,126.9991018756
2886,경기도,수원시,현선이네,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,한식,,Y,,,,16514,37.2853339989,127.0572677088
2888,경기도,시흥시,호오탕훠궈,경기도 시흥시 목감우회로 39,경기도 시흥시 목감동 403-1번지,목감시티프라자 2층 201호,일반음식점,중식,,Y,,,,14985,37.3819082861,126.8602929025
2890,경기도,시흥시,조마루감자탕 대야점,경기도 시흥시 은행로173번길 5,경기도 시흥시 대야동 579-4 번지,1층,일반음식점,한식,,Y,,,,14914,37.4457938415,126.7978086110
2892,경기도,안양시,사조참치 평촌역점,경기도 안양시 동안구 관평로182번길 48,경기도 안양시 동안구 관양동 1604-1번지,신세대타운 108호,일반음식점,일식,031-384-1117,Y,,,,14066,37.3937492668,126.9629415999
4911,경기도,하남시,차오차오 미사점,경기도 하남시 미사강변중앙로 165,경기도 하남시 망월동 1104번지,신성프라자 204호,일반음식점,중식,031-796-3382,Y,,,,12913,37.5615421854,127.1905713012
4760,경기도,하남시,(주)아워홈 캐슬렉스하남 G.C점(클럽하우스),경기도 하남시 감이로 317,경기도 하남시 감이동 260-1번지,1층,일반음식점_외,기타 음식점업,02-480-5642,Y,,,,13006,37.4963589093,127.1684182949
4762,경기도,하남시,동래복국,경기도 하남시 서하남로 85,경기도 하남시 감북동 378-20번지,"1층, 2층",일반음식점,한식,02-488-7647,Y,,,,12991,37.5154433470,127.1536233787
4764,경기도,하남시,하남미소 명품한우,경기도 하남시 대청로 27,경기도 하남시 신장동 522-4번지,2층,일반음식점,한식,031-699-0002,Y,,,,12947,37.5410172154,127.2152084489
4767,경기도,하남시,미사골,경기도 하남시 미사동로 58,경기도 하남시 미사동 433-5번지,1층,일반음식점,한식,031-791-1513,Y,,,,12900,37.5721449995,127.2022141692
4775,경기도,하남시,촌놈집,경기도 하남시 미사강변대로 70,경기도 하남시 풍산동 512번지,해오름프라자 2층 201호~205호,일반음식점,한식,031-792-3591,Y,,,,12919,37.5561528389,127.1874347692
4777,경기도,하남시,던킨도너츠 하남미사점,경기도 하남시 미사강변대로226번길 26,경기도 하남시 망월동 970-1번지,"미사원프라자 113호, 114호",일반음식점_외,기타 음식점업,031-792-7339,Y,,,,12909,37.5697932524,127.1851469497
4780,경기도,하남시,천지해 왕대통 수라찜,경기도 하남시 서하남로390번길 86,경기도 하남시 춘궁동 501-6번지,"1층, 2층",일반음식점,한식,031-792-9480,Y,,,,13016,37.5206602724,127.1851271918
4783,경기도,하남시,하비비,경기도 하남시 고골로 379,경기도 하남시 상사창동 345번지,"1층, 2층",일반음식점_외,기타 음식점업,031-793-1314,Y,,,,13022,37.4932266977,127.1900049263
4785,경기도,하남시,덕풍숯불갈비,경기도 하남시 신장로 137,경기도 하남시 덕풍동 426-4번지,,일반음식점,한식,031-793-3672,Y,,,,12977,37.5384000584,127.2029256988
4787,경기도,하남시,단밥,경기도 하남시 검단산로 349-25,경기도 하남시 창우동 37-2번지,"1층, 2층",일반음식점,한식,031-793-7621,Y,,,,13023,37.5417328874,127.2361585965
6695,경기도,김포시,금양곱창,경기도 김포시 고촌읍 은행영사정로5번길 20,경기도 김포시 고촌읍 신곡리 1084-2번지,1층 102호,일반음식점,한식,031-985-6664,Y,,-,,10125,37.6012605736,126.7714837223
6696,경기도,부천시,송도숯불장어구이전문점,경기도 부천시 길주로77번길 55-25,경기도 부천시 상동 532-3번지,대야복합타워 2층 201호,일반음식점,한식,032-221-0505,Y,,192.05,,14543,37.5072470251,126.7506974746
6697,경기도,부천시,미가원,경기도 부천시 상동로 74,경기도 부천시 상동 542-5번지,"2층, 3층",일반음식점,한식,032-327-0516,Y,,1040.38,,14545,37.5036570597,126.7531318787
6698,경기도,부천시,어선횟집,경기도 부천시 길주로 86,경기도 부천시 상동 544-3번지,해피플러스 2층,일반음식점,일식,032-326-8881,Y,,179.2,,14544,37.5052447528,126.7519167746
6699,경기도,부천시,착한낙지,경기도 부천시 상오정로 143,경기도 부천시 오정동 153번지,1층,일반음식점,한식,032-672-0102,Y,,277,,14435,37.5262857196,126.7965002559
6701,경기도,부천시,꽃마름,경기도 부천시 소사로 680,경기도 부천시 작동 63-7번지,5층,일반음식점,한식,032-677-3977,Y,,248.5,,14474,37.5166521150,126.8044099097
6702,경기도,부천시,도쿄하나약대점,경기도 부천시 신흥로 294,경기도 부천시 약대동 177-38번지,백제원도쿄 3층,일반음식점,일식,032-672-7117,Y,,667.48,,14531,37.5096989285,126.7752937664
6704,경기도,부천시,천년게장,경기도 부천시 신흥로 150,경기도 부천시 중동 1113번지,위브더스테이트 상가 702-225호,일반음식점,한식,032-654-5311,Y,,221.44,,14574,37.4970988182,126.7783568837
6706,경기도,부천시,스페이스작2(SPACE作),경기도 부천시 까치로20번길 13-7,경기도 부천시 작동 407번지,"3층, 4층",일반음식점_외,기타 음식점업,,Y,,309.4,,14478,37.5085823045,126.8085467305
6708,경기도,수원시,광화문미진,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,갤러리아백화점 9층,일반음식점,한식,031-5174-7915,Y,,,,16514,37.2853339989,127.0572677088
6710,경기도,수원시,장장정정,경기도 수원시 장안구 팔달로259번길 39,경기도 수원시 장안구 영화동 336-1번지,2층,일반음식점,한식,031-246-7011,Y,,,,16270,37.2904203697,127.0120537729
4528,경기도,광주시,도토리산장 명인만두,경기도 광주시 남한산성면 남한산성로 803-3,경기도 광주시 남한산성면 산성리 1051-1번지,1층,일반음식점,한식,031-746-5155,Y,,,,12700,37.4765716747,127.1840342418
4529,경기도,광주시,완도집,경기도 광주시 남한산성면 남한산성로 731-22,경기도 광주시 남한산성면 산성리 170번지,,일반음식점,한식,031-746-7127,Y,,,,12700,37.4760589884,127.1878365042
4531,경기도,광주시,용마루,경기도 광주시 남한산성면 남한산성로780번길 35,경기도 광주시 남한산성면 산성리 699번지,,일반음식점,한식,031-746-9206,Y,,,,12700,37.4807149740,127.1829196744
4533,경기도,광주시,대장금정,경기도 광주시 남한산성면 남한산성로 731-31,경기도 광주시 남한산성면 산성리 178번지,,일반음식점,한식,031-747-3737,Y,,,,12700,37.4755547662,127.1880421770
4535,경기도,광주시,재넘어주막,경기도 광주시 남한산성면 남한산성로 755,경기도 광주시 남한산성면 산성리 401-1번지,,일반음식점,한식,031-748-3405,Y,,,,12700,37.4777589892,127.1864835322
4537,경기도,광주시,터,경기도 광주시 남한산성면 남한산성로 744-6,경기도 광주시 남한산성면 산성리 248번지,,일반음식점,한식,031-749-2511,Y,,,,12700,37.4777542560,127.1881008947
4539,경기도,광주시,주먹순두부짬뽕,경기도 광주시 남한산성면 남한산성로 741,경기도 광주시 남한산성면 산성리 229-3번지,,일반음식점,한식,031-749-7780,Y,,,,12700,37.4771313939,127.1877528735
4541,경기도,광주시,심스커피,경기도 광주시 곤지암읍 광여로 85,경기도 광주시 곤지암읍 곤지암리 94-6번지,1층,일반음식점_외,기타 음식점업,031-760-2043,Y,,,,12801,37.3498648341,127.3550359489
4543,경기도,광주시,마이스터심슨부대찌개,경기도 광주시 경안천로 136,경기도 광주시 송정동 6-2번지,1층,일반음식점,한식,031-761-0880,Y,,,,12740,37.4169094434,127.2743309734
