안심식당SEQ,시도코드,시도명,시군구명,사업장명,대표자명,안심식당지정일,주소1,주소2,업종,업종상세,전화번호, 선정여부,안심식당취소일,비고(웹사이트등),수정일,
10306,590000,전라북도,남원시,안내소앞카페제비,김장섭,2020-08-31,전라북도 남원시 인월면 인월2길 102, ,일반음식점,서양식,063-636-9888,Y,null, ,2020-09-04,
10305,567000,전라북도,진안군,초가정담,이이범,2020-09-01,전라북도 진안군 마령면 마이산남로 213, ,일반음식점,한식,063-433-2629,Y,null, ,2020-09-04,
10304,567000,전라북도,진안군,우래한우,정봉운,2020-09-01,전라북도 진안군 진안읍 마이산로 136, ,일반음식점,한식,063-432-2292,Y,null, ,2020-09-04,
10303,567000,전라북도,진안군,청마루,이병초,2020-09-01,전라북도 진안군 부귀면 부귀로 302-1, ,일반음식점,한식,063-433-7427,Y,null, ,2020-09-04,
10302,560000,전라북도,전주시,진가진설렁탕,김지영,2020-08-26,전라북도 전주시 덕진구 동부대로 1022 , ,일반음식점,한식,063-251-9207,Y,null, ,2020-09-04,
10301,560000,전라북도,전주시,삼태극,손의준,2020-08-28,전라북도 전주시 완산구 춘향로 5218-21, ,일반음식점,한식,063-284-1004,Y,null, ,2020-09-04,
10300,560000,전라북도,전주시,삼족오,이근해,2020-08-28,전라북도 전주시 완산구 춘향로 5218-21, ,일반음식점,한식,063-284-1004,Y,null, ,2020-09-04,
10299,560000,전라북도,전주시,호림이네,김영순,2020-08-28,전라북도 전주시 완산구 춘향로 5152, ,일반음식점,한식,063-285-4007,Y,null, ,2020-09-04,
10298,560000,전라북도,전주시,산촌신쭈꾸미전주점,강현표외1명,2020-08-25,전라북도 전주시 완산구 계룡산길 11, ,일반음식점,한식,063-236-9946,Y,null, ,2020-09-04,
10297,560000,전라북도,전주시,신대도회관,김경희,2020-08-28,전라북도 전주시 완산구 팔달로 147-2, ,일반음식점,한식,063-283-8689,Y,null, ,2020-09-04,
10296,560000,전라북도,전주시,교동석갈비,박병권,2020-08-27,전라북도 전주시 완산구 태조로 26, ,일반음식점,한식,063-288-2282,Y,null, ,2020-09-04,
10295,560000,전라북도,전주시,교동떡갈비,박수연외1,2020-08-27,전라북도 전주시 완산구 은행로 52, ,일반음식점,한식,063-288-2232,Y,null, ,2020-09-04,
10294,560000,전라북도,전주시,왱이집,유대성,2020-08-28,전라북도 전주시 완산구 동문길 88, ,일반음식점,한식,063-287-6980,Y,null, ,2020-09-04,
10293,560000,전라북도,전주시,송정원,신현봉,2020-08-20,전라북도 전주시 완산구 은행로 20-1, ,일반음식점,한식,063-284-5569,Y,null, ,2020-09-04,
10292,560000,전라북도,전주시,정가네양평해장국아중2호점,정슬의,2020-08-26,전라북도 전주시 덕진구 아중로 146 , ,일반음식점,한식,063-241-4447,Y,null, ,2020-09-04,
10291,560000,전라북도,전주시,아리랑하우스,김순덕,2020-08-26,전라북도 전주시 덕진구 한배미1길 29 , ,일반음식점,한식,063-241-9301,Y,null, ,2020-09-04,
10290,560000,전라북도,전주시,삼초삽삼겹살,구영남,2020-08-26,전라북도 전주시 덕진구 아중로 126 , ,일반음식점,한식,063-243-5639,Y,null, ,2020-09-04,
10289,560000,전라북도,전주시,온고을설렁탕,양희태,2020-08-26,전라북도 전주시 덕진구 아중로 150 , ,일반음식점,한식,063-261-4117,Y,null, ,2020-09-04,
10288,560000,전라북도,전주시,남원추맛골추어탕,김길선,2020-08-26,전라북도 전주시 덕진구 인교3길 5 , ,일반음식점,한식,063-247-7707,Y,null, ,2020-09-04,
10287,560000,전라북도,전주시,대게나라아중점,강규원,2020-08-26,전라북도 전주시 덕진구 아중로 139 , ,일반음식점,한식,063-241-2333,Y,null, ,2020-09-04,
10286,560000,전라북도,전주시,하누마을,이창수,2020-08-26,전라북도 전주시 덕진구 아중3길 21 , ,일반음식점,한식,063-245-8292,Y,null, ,2020-09-04,
10285,560000,전라북도,전주시,고향생각,최정희,2020-08-26,전라북도 전주시 덕진구 아중1길 5 , ,일반음식점,한식,063-246-9797,Y,null, ,2020-09-04,
10284,560000,전라북도,전주시,고려옥,정성이,2020-08-26,전라북도 전주시 덕진구 동부대로 429,1층,일반음식점,한식,063-245-5002,Y,null, ,2020-09-04,
10283,560000,전라북도,전주시,쭈꾸미신화,강하윤,2020-08-26,전라북도 전주시 덕진구 동가재미2길 16 , ,일반음식점,한식,063-245-1720,Y,null, ,2020-09-04,
10282,560000,전라북도,전주시,남원춘향골추어탕,조현주,2020-08-26,전라북도 전주시 덕진구 진버들7길 5 , ,일반음식점,한식,063-246-7560,Y,null, ,2020-09-04,
10281,560000,전라북도,전주시,다해,양명옥,2020-08-26,전라북도 전주시 덕진구 팽나무6길 15 , ,일반음식점,한식,063-246-1555,Y,null, ,2020-09-04,
10280,560000,전라북도,전주시,김미숙부대찌개,김미숙,2020-08-21,전라북도 전주시  완산구 백제대로 226, ,일반음식점,한식,063-226-8864,Y,null, ,2020-09-04,
10279,560000,전라북도,전주시,어신참치,김해용,2020-08-21,전라북도 전주시  완산구 중산5길16-8, ,일반음식점,일식,063-223-3637,Y,null, ,2020-09-04,
10278,560000,전라북도,전주시,돌하루방,최성우,2020-08-21,전라북도 전주시  완산구 화산천변1길8-3, ,일반음식점,일식,063-225-4222,Y,null, ,2020-09-04,
10277,560000,전라북도,전주시,마테호른,정미정,2020-08-26,전라북도 전주시 완산구 홍산남로 60, ,일반음식점,서양식,063-242-7285,Y,null, ,2020-09-04,
10276,560000,전라북도,전주시,갑기회관,유영자,2020-08-21,전라북도 전주시  완산구 홍산남로 59-5, ,일반음식점,한식,063-221-6265,Y,null, ,2020-09-04,
10275,560000,전라북도,전주시,쿠우쿠우효자점,조지만,2020-08-18,전라북도 전주시 완산구 홍산남로 73,401호. 402호,일반음식점_외,기타 음식점업,063-222-6274,Y,null, ,2020-09-04,
10274,560000,전라북도,전주시,전주성,이미라,2020-08-21,전라북도 전주시  완산구 마전1길 18-4, ,일반음식점,한식,063-252-3939,Y,null, ,2020-09-04,
10273,560000,전라북도,전주시,고젠일식,최경,2020-08-21,전라북도 전주시  완산구 마전2길 5-4, ,일반음식점,일식,063-223-1770,Y,null, ,2020-09-04,
10272,560000,전라북도,전주시,미가일식,김종윤,2020-08-21,전라북도 전주시  완산구 마전1길 12-8, ,일반음식점,일식,063-227-1555,Y,null, ,2020-09-04,
10271,560000,전라북도,전주시,한가람금암점,정희자,2020-08-26,전라북도 전주시 덕진구 기린대로 365,1동 1층 ,일반음식점,한식,063-253-0988,Y,null, ,2020-09-04,
10270,560000,전라북도,전주시,감로헌,조현주,2020-08-26,전라북도 전주시 덕진구 권삼득로 247 , ,일반음식점,한식,063-275-8811,Y,null, ,2020-09-04,
10269,560000,전라북도,전주시,무진장순두부,강용구,2020-08-26,전라북도 전주시 덕진구 조경단로 92,1동 102호. 103호,일반음식점,한식,063-255-3500,Y,null, ,2020-09-04,
10268,560000,전라북도,전주시,미르밀옥류관인후점,손춘식,2020-08-26,전라북도 전주시 덕진구 백제대로 686,101호. 102호. 103호,일반음식점,한식,063-246-1656,Y,null, ,2020-09-04,
10267,560000,전라북도,전주시,콩뿌리24시,배성욱,2020-08-26,전라북도 전주시 덕진구 백제대로 808 , ,일반음식점,한식,063-246-3400,Y,null, ,2020-09-04,
10266,560000,전라북도,전주시,도래지,손명숙,2020-08-26,전라북도 전주시 덕진구 백제대로 810 , ,일반음식점,한식,063-241-3993,Y,null, ,2020-09-04,
10265,560000,전라북도,전주시,부잣집,이영두,2020-08-26,전라북도 전주시 덕진구 도당산로 70 , ,일반음식점,한식,063-244-5656,Y,null, ,2020-09-04,
10264,560000,전라북도,전주시,참예우한우명품관,김창수,2020-08-26,전라북도 전주시 덕진구 견훤로 515 , ,일반음식점,한식,063-240-2853,Y,null, ,2020-09-04,
10263,560000,전라북도,전주시,무안낙지,김현경,2020-08-26,전라북도 전주시 덕진구 동부대로 811 , ,일반음식점,한식,063-247-3661,Y,null, ,2020-09-04,
10262,560000,전라북도,전주시,드림숯불갈비,윤은하,2020-08-26,전라북도 전주시 덕진구 호성2길 7 , ,일반음식점,한식,0507-1317-5200,Y,null, ,2020-09-04,
10261,560000,전라북도,전주시,놀부보쌈부대찌개만성점,박명필,2020-08-26,전라북도 전주시 덕진구 만성로 140 , ,일반음식점,한식,063-213-0077,Y,null, ,2020-09-04,
10260,560000,전라북도,전주시,천하장사,백은영,2020-08-26,전라북도 전주시 덕진구 온고을로 546-1 , ,일반음식점,한식,063-211-0061,Y,null, ,2020-09-04,
10259,560000,전라북도,전주시,고기명가수라간,이윤애,2020-08-26,전라북도 전주시 덕진구 기린대로 1016 , ,일반음식점,한식,063-212-1475,Y,null, ,2020-09-04,
10258,560000,전라북도,전주시,한솔본가,서길석,2020-08-26,전라북도 전주시 덕진구 덕용2길 41, ,일반음식점,한식,063-213-7878,Y,null, ,2020-09-04,
10257,560000,전라북도,전주시,세진회관,박영숙,2020-08-26,전라북도 전주시 덕진구 기린대로 678 , ,일반음식점,한식,063-213-5999,Y,null, ,2020-09-04,
10256,560000,전라북도,전주시,황씨네대가추어탕,황혜경,2020-08-26,전라북도 전주시 덕진구 송천로 47 , ,일반음식점,한식,063-255-3773,Y,null, ,2020-09-04,
10255,560000,전라북도,전주시,유한회사갑기원,김정옥,2020-08-26,전라북도 전주시 덕진구 상리로 50 , ,일반음식점,한식,063-212-5766,Y,null, ,2020-09-04,
10254,560000,전라북도,전주시,돈팡돈까스,유준호,2020-08-26,전라북도 전주시 덕진구 용소로 68 , ,일반음식점,서양식,063-251-4525,Y,null, ,2020-09-04,
10253,560000,전라북도,전주시,중국성송천점,김지은,2020-08-26,전라북도 전주시 덕진구 송천중앙로 199 , ,일반음식점,중식,063-255-7738,Y,null, ,2020-09-04,
10252,560000,전라북도,전주시,장터해장국,김화임,2020-08-26,전라북도 전주시 덕진구 송천중앙로 233-4 , ,일반음식점,한식,063-274-9257,Y,null, ,2020-09-04,
10251,560000,전라북도,전주시,청마루뼈다귀,유준호,2020-08-26,전라북도 전주시 덕진구 삼거1길 60 , ,일반음식점,한식,063-241-7001,Y,null, ,2020-09-04,
10250,576000,전라북도,김제시,비비는녀석들,박은주,2020-08-31,전라북도 검산택지5길 11-5, ,일반음식점,한식,063-546-3556,Y,null, ,2020-09-04,
10249,576000,전라북도,김제시,명륜진사갈비,장정민,2020-08-31,전라북도 김제시 금성로 119, ,일반음식점,한식,063-543-9010,Y,null, ,2020-09-04,
10248,576000,전라북도,김제시,천지연숯불갈비,김외현,2020-08-31,전라북도 김제시 금성8길 8, ,일반음식점,한식,063-545-1879,Y,null, ,2020-09-04,
10247,576000,전라북도,김제시,신비가든,이금순,2020-08-31,전라북도 김제시 요촌동 84-13, ,일반음식점,한식,063-542-1989,Y,null, ,2020-09-04,
10246,576000,전라북도,김제시,옥금정,조형준,2020-09-01,전라북도 김제시 성산길 107, ,일반음식점,한식,063-544-2530,Y,null, ,2020-09-04,
10245,576000,전라북도,김제시,명인추어탕,박태양,2020-09-01,전라북도 김제시 요촌서길 9-8, ,일반음식점,한식,063-544-5417,Y,null, ,2020-09-04,
10244,576000,전라북도,김제시,화궁반점,우덕리,2020-08-31,전라북도 김제시 요촌북로 10, ,일반음식점,중식,063-542-8889,Y,null, ,2020-09-04,
10243,576000,전라북도,김제시,송가면옥함흥냉면,손순임,2020-09-01,전라북도 김제시 중앙로 121-5, ,일반음식점,한식,063-545-2123,Y,null, ,2020-09-04,
10242,576000,전라북도,김제시,콩사랑뚜부장수,정일화,2020-09-01,전라북도 김제시 요촌중4길 47-11, ,일반음식점,한식,063-542-9828,Y,null, ,2020-09-04,
10241,576000,전라북도,김제시,다오래오리구이,최화정,2020-08-31,전라북도 김제시 구수동2길 46, ,일반음식점,한식,063-545-5279,Y,null, ,2020-09-04,
10240,576000,전라북도,김제시,양평해정국금산사점,JIMAILAN,2020-09-01,전라북도 김제시 금산면 모악로 464,1동 4호,일반음식점,한식,063-548-8255,Y,null, ,2020-09-04,
10239,576000,전라북도,김제시,김제식당,유영욱,2020-08-31,전라북도 김제시 금산면 모악로 460-11, ,일반음식점,한식,063-548-4097,Y,null, ,2020-09-04,
10238,576000,전라북도,김제시,농장가든,홍순안,2020-08-31,전라북도 김제시 백산면 하공로 433-125, ,일반음식점,한식,063-547-9987,Y,null, ,2020-09-04,
10237,573000,전라북도,군산시,지미원,유현자,2020-09-01,전라북도 군산시 부곡1길 6, ,일반음식점,한식,063-463-3900,Y,null, ,2020-09-04,
10236,573000,전라북도,군산시,옥항아리보쌈,이홍철,2020-09-01,전라북도 군산시 부곡5길 6-3, ,일반음식점,한식,063-468-2616,Y,null, ,2020-09-04,
10235,573000,전라북도,군산시,고래설렁탕,고수정,2020-09-01,전라북도 군산시 공단대로 408, ,일반음식점,한식,063-468-0606,Y,null, ,2020-09-04,
10234,573000,전라북도,군산시,고래면옥,송명의,2020-09-01,전라북도 군산시 나운5길 8, ,일반음식점,한식,063-468-1616,Y,null, ,2020-09-04,
10233,573000,전라북도,군산시,갈비스토리,임미경,2020-09-01,전라북도 군산시 하나운1길 15, ,일반음식점,한식,063-442-2832,Y,null, ,2020-09-04,
10232,573000,전라북도,군산시,군산떡갈비,채봉수,2020-08-31,전라북도 군산시 미장6길 16, ,일반음식점,한식,063-467-8877,Y,null, ,2020-09-04,
10231,560000,전라북도,전주시,참소박사,송정희,2020-08-26,전라북도 전주시 덕진구 쪽구름로 134-1, ,일반음식점,한식,063-214-2088,Y,null, ,2020-09-04,
10230,573000,전라북도,군산시,홍대코코로롯데몰군산점,박하성,2020-08-18,전라북도 군산시 조촌로 130,3층,일반음식점,서양식,0507-1310-0360,Y,null, ,2020-09-04,
10229,573000,전라북도,군산시,명인,유인환,2020-08-26,전라북도 군산시 임피면 서원석곡로 602, ,일반음식점,한식,063-452-2459,Y,null, ,2020-09-04,
10228,573000,전라북도,군산시,신가네정읍국밥,진원홍,2020-08-27,전라북도 군산시 동팔마길 35, ,일반음식점,한식,063-443-4594,Y,null, ,2020-09-04,
10227,573000,전라북도,군산시,사골뚝배기,고기곤,2020-08-31,전라북도 군산시 거석길 29, ,일반음식점,한식,063-445-1107,Y,null, ,2020-09-04,
10226,404000,인천광역시,서구,비스트로페르레이,최연희,2020-08-27,인천광역시 서구 크리스탈로 100,호수공원프라자 305호,일반음식점,서양식,032-561-3666,Y,null, ,2020-09-04,
10225,404000,인천광역시,서구,제주둘레국수,정영훈외1명,2020-09-01,인천광역시 서구 청라에메랄드로 79,708호. 709호,일반음식점,한식,032-567-2494,Y,null, ,2020-09-04,
10224,417000,인천광역시,강화군,찬우정,박용섭,2020-08-26,인천광역시 강화군 선원면 중앙로 322, ,일반음식점,한식,032-933-1020,Y,null, ,2020-09-04,
10223,417000,인천광역시,강화군,삼송농원,박경배,2020-08-26,인천광역시 강화군 화도면 해안남로 2510, ,일반음식점,한식,032-937-3131,Y,null, ,2020-09-04,
10222,417000,인천광역시,강화군,편가네된장,편도영,2020-08-26,인천광역시 강화군 화도면 가능포로89번길 11, ,일반음식점,한식,032-937-6479,Y,null, ,2020-09-04,
10221,417000,인천광역시,강화군,단골식당,안선임,2020-08-26,인천광역시 강화군 화도면 마니산로 678, ,일반음식점,한식,032-937-1131,Y,null, ,2020-09-04,
10220,417000,인천광역시,강화군,한자리한턱,최운학,2020-08-26,인천광역시 강화군 화도면 해안남로 1046, ,일반음식점,한식,032-937-7889,Y,null, ,2020-09-04,
10219,417000,인천광역시,강화군,맛을담은강된장,김주해외1명,2020-08-26,인천광역시 강화군 화도면 해안남로 1164, ,일반음식점,한식,032-937-6660,Y,null, ,2020-09-04,
10218,417000,인천광역시,강화군,삼랑성보리밥집,이미숙,2020-08-26,인천광역시 강화군 양도면 강화남로 524-5, ,일반음식점,한식,032-937-5038,Y,null, ,2020-09-04,
10217,417000,인천광역시,강화군,꽃게향,최성원,2020-09-01,인천광역시 강화군 내가면 중앙로 1260, ,일반음식점,한식,032-932-3225,Y,null, ,2020-09-04,
10216,417000,인천광역시,강화군,한우명가,박옥미,2020-08-26,인천광역시 강화군 내가면 중앙로 1266, ,일반음식점,한식,032-933-9425,Y,null, ,2020-09-04,
